<DATETIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20130502000000,106.25,106.25,106.25,106.25,0.0
20130503000000,98.1,98.1,98.1,98.1,0.0
20130504000000,112.9,112.9,112.9,112.9,0.0
20130505000000,115.98,115.98,115.98,115.98,0.0
20130506000000,112.25,112.25,112.25,112.25,0.0
20130507000000,109.6,109.6,109.6,109.6,0.0
20130508000000,113.2,113.2,113.2,113.2,0.0
20130509000000,112.8,112.8,112.8,112.8,0.0
20130510000000,117.7,117.7,117.7,117.7,0.0
20130511000000,115.64,115.64,115.64,115.64,0.0
20130512000000,114.82,114.82,114.82,114.82,0.0
20130513000000,117.98,117.98,117.98,117.98,0.0
20130514000000,111.4,111.4,111.4,111.4,0.0
20130515000000,114.22,114.22,114.22,114.22,0.0
20130516000000,118.21,118.21,118.21,118.21,0.0
20130517000000,123.5,123.5,123.5,123.5,0.0
20130518000000,123.21,123.21,123.21,123.21,0.0
20130519000000,122.5,122.5,122.5,122.5,0.0
20130520000000,122.02,122.02,122.02,122.02,0.0
20130521000000,122.89,122.89,122.89,122.89,0.0
20130522000000,123.8,123.8,123.8,123.8,0.0
20130523000000,126.3,126.3,126.3,126.3,0.0
20130524000000,133.1,133.1,133.1,133.1,0.0
20130525000000,131.99,131.99,131.99,131.99,0.0
20130526000000,133.5,133.5,133.5,133.5,0.0
20130527000000,129.77,129.77,129.77,129.77,0.0
20130528000000,129.0,129.0,129.0,129.0,0.0
20130529000000,132.25,132.25,132.25,132.25,0.0
20130530000000,128.8,128.8,128.8,128.8,0.0
20130531000000,128.82,128.82,128.82,128.82,0.0
20130601000000,129.3,129.3,129.3,129.3,0.0
20130602000000,122.5,122.5,122.5,122.5,0.0
20130603000000,120.74,120.74,120.74,120.74,0.0
20130604000000,121.4,121.4,121.4,121.4,0.0
20130605000000,121.9,121.9,121.9,121.9,0.0
20130606000000,118.97,118.97,118.97,118.97,0.0
20130607000000,111.0,111.0,111.0,111.0,0.0
20130608000000,107.89,107.89,107.89,107.89,0.0
20130609000000,100.44,100.44,100.44,100.44,0.0
20130610000000,106.35,106.35,106.35,106.35,0.0
20130611000000,109.0,109.0,109.0,109.0,0.0
20130612000000,108.78,108.78,108.78,108.78,0.0
20130613000000,103.95,103.95,103.95,103.95,0.0
20130614000000,100.0,100.0,100.0,100.0,0.0
20130615000000,99.8,99.8,99.8,99.8,0.0
20130616000000,99.9,99.9,99.9,99.9,0.0
20130617000000,101.95,101.95,101.95,101.95,0.0
20130618000000,107.35,107.35,107.35,107.35,0.0
20130619000000,108.25,108.25,108.25,108.25,0.0
20130620000000,111.29,111.29,111.29,111.29,0.0
20130621000000,109.5,109.5,109.5,109.5,0.0
20130622000000,108.2,108.2,108.2,108.2,0.0
20130623000000,107.9,107.9,107.9,107.9,0.0
20130624000000,102.09,102.09,102.09,102.09,0.0
20130625000000,103.33,103.33,103.33,103.33,0.0
20130626000000,104.0,104.0,104.0,104.0,0.0
20130627000000,101.74,101.74,101.74,101.74,0.0
20130628000000,94.66,94.66,94.66,94.66,0.0
20130629000000,95.0,95.0,95.0,95.0,0.0
20130630000000,97.51,97.51,97.51,97.51,0.0
20130701000000,84.61,84.61,84.61,84.61,0.0
20130702000000,87.66,87.66,87.66,87.66,0.0
20130703000000,76.89,76.89,76.89,76.89,0.0
20130704000000,77.68,77.68,77.68,77.68,0.0
20130705000000,66.34,66.34,66.34,66.34,0.0
20130706000000,66.85,66.85,66.85,66.85,0.0
20130707000000,72.51,72.51,72.51,72.51,0.0
20130708000000,74.56,74.56,74.56,74.56,0.0
20130709000000,74.22,74.22,74.22,74.22,0.0
20130710000000,84.51,84.51,84.51,84.51,0.0
20130711000000,91.22,91.22,91.22,91.22,0.0
20130712000000,88.46,88.46,88.46,88.46,0.0
20130713000000,91.39,91.39,91.39,91.39,0.0
20130714000000,90.37,90.37,90.37,90.37,0.0
20130715000000,93.14,93.14,93.14,93.14,0.0
20130716000000,92.74,92.74,92.74,92.74,0.0
20130717000000,90.54,90.54,90.54,90.54,0.0
20130718000000,85.43,85.43,85.43,85.43,0.0
20130719000000,85.78,85.78,85.78,85.78,0.0
20130720000000,85.67,85.67,85.67,85.67,0.0
20130721000000,85.47,85.47,85.47,85.47,0.0
20130722000000,86.09,86.09,86.09,86.09,0.0
20130723000000,86.94,86.94,86.94,86.94,0.0
20130724000000,87.46,87.46,87.46,87.46,0.0
20130725000000,89.41,89.41,89.41,89.41,0.0
20130726000000,90.63,90.63,90.63,90.63,0.0
20130727000000,89.1,89.1,89.1,89.1,0.0
20130728000000,92.1,92.1,92.1,92.1,0.0
20130729000000,93.3,93.3,93.3,93.3,0.0
20130730000000,96.31,96.31,96.31,96.31,0.0
20130731000000,97.91,97.91,97.91,97.91,0.0
20130801000000,96.42,96.42,96.42,96.42,0.0
20130802000000,97.24,97.24,97.24,97.24,0.0
20130803000000,96.66,96.66,96.66,96.66,0.0
20130804000000,96.6,96.6,96.6,96.6,0.0
20130805000000,96.92,96.92,96.92,96.92,0.0
20130806000000,97.13,97.13,97.13,97.13,0.0
20130807000000,96.92,96.92,96.92,96.92,0.0
20130808000000,94.77,94.77,94.77,94.77,0.0
20130809000000,93.36,93.36,93.36,93.36,0.0
20130810000000,93.29,93.29,93.29,93.29,0.0
20130811000000,94.16,94.16,94.16,94.16,0.0
20130812000000,95.08,95.08,95.08,95.08,0.0
20130813000000,97.9,97.9,97.9,97.9,0.0
20130814000000,97.96,97.96,97.96,97.96,0.0
20130815000000,97.54,97.54,97.54,97.54,0.0
20130816000000,98.33,98.33,98.33,98.33,0.0
20130817000000,99.56,99.56,99.56,99.56,0.0
20130818000000,98.84,98.84,98.84,98.84,0.0
20130819000000,102.3,102.3,102.3,102.3,0.0
20130820000000,105.01,105.01,105.01,105.01,0.0
20130821000000,111.44,111.44,111.44,111.44,0.0
20130822000000,109.73,109.73,109.73,109.73,0.0
20130823000000,107.55,107.55,107.55,107.55,0.0
20130824000000,108.69,108.69,108.69,108.69,0.0
20130825000000,111.79,111.79,111.79,111.79,0.0
20130826000000,112.23,112.23,112.23,112.23,0.0
20130827000000,117.45,117.45,117.45,117.45,0.0
20130828000000,117.59,117.59,117.59,117.59,0.0
20130829000000,117.52,117.52,117.52,117.52,0.0
20130830000000,123.23,123.23,123.23,123.23,0.0
20130831000000,129.46,129.46,129.46,129.46,0.0
20130901000000,128.26,128.26,128.26,128.26,0.0
20130902000000,127.36,127.36,127.36,127.36,0.0
20130903000000,127.59,127.59,127.59,127.59,0.0
20130904000000,120.57,120.57,120.57,120.57,0.0
20130905000000,120.53,120.53,120.53,120.53,0.0
20130906000000,116.32,116.32,116.32,116.32,0.0
20130907000000,119.05,119.05,119.05,119.05,0.0
20130908000000,116.59,116.59,116.59,116.59,0.0
20130909000000,120.02,120.02,120.02,120.02,0.0
20130910000000,121.46,121.46,121.46,121.46,0.0
20130911000000,125.45,125.45,125.45,125.45,0.0
20130912000000,125.76,125.76,125.76,125.76,0.0
20130913000000,126.51,126.51,126.51,126.51,0.0
20130914000000,124.08,124.08,124.08,124.08,0.0
20130915000000,124.58,124.58,124.58,124.58,0.0
20130916000000,125.06,125.06,125.06,125.06,0.0
20130917000000,125.97,125.97,125.97,125.97,0.0
20130918000000,126.3,126.3,126.3,126.3,0.0
20130919000000,124.19,124.19,124.19,124.19,0.0
20130920000000,122.9,122.9,122.9,122.9,0.0
20130921000000,122.64,122.64,122.64,122.64,0.0
20130922000000,122.65,122.65,122.65,122.65,0.0
20130923000000,122.22,122.22,122.22,122.22,0.0
20130924000000,122.54,122.54,122.54,122.54,0.0
20130925000000,123.42,123.42,123.42,123.42,0.0
20130926000000,123.48,123.48,123.48,123.48,0.0
20130927000000,123.5,123.5,123.5,123.5,0.0
20130928000000,124.75,124.75,124.75,124.75,0.0
20130929000000,125.18,125.18,125.18,125.18,0.0
20130930000000,123.1,123.1,123.1,123.1,0.0
20131001000000,125.49,125.49,125.49,125.49,0.0
20131002000000,99.81,99.81,99.81,99.81,0.0
20131003000000,116.82,116.82,116.82,116.82,0.0
20131004000000,121.29,121.29,121.29,121.29,0.0
20131005000000,121.14,121.14,121.14,121.14,0.0
20131006000000,121.68,121.68,121.68,121.68,0.0
20131007000000,123.24,123.24,123.24,123.24,0.0
20131008000000,124.32,124.32,124.32,124.32,0.0
20131009000000,125.84,125.84,125.84,125.84,0.0
20131010000000,125.7,125.7,125.7,125.7,0.0
20131011000000,125.51,125.51,125.51,125.51,0.0
20131012000000,126.52,126.52,126.52,126.52,0.0
20131013000000,130.42,130.42,130.42,130.42,0.0
20131014000000,133.04,133.04,133.04,133.04,0.0
20131015000000,138.64,138.64,138.64,138.64,0.0
20131016000000,137.42,137.42,137.42,137.42,0.0
20131017000000,142.73,142.73,142.73,142.73,0.0
20131018000000,149.59,149.59,149.59,149.59,0.0
20131019000000,159.81,159.81,159.81,159.81,0.0
20131020000000,163.06,163.06,163.06,163.06,0.0
20131021000000,174.18,174.18,174.18,174.18,0.0
20131022000000,183.86,183.86,183.86,183.86,0.0
20131023000000,200.62,200.62,200.62,200.62,0.0
20131024000000,183.15,183.15,183.15,183.15,0.0
20131025000000,178.12,178.12,178.12,178.12,0.0
20131026000000,175.9,175.9,175.9,175.9,0.0
20131027000000,185.69,185.69,185.69,185.69,0.0
20131028000000,187.87,187.87,187.87,187.87,0.0
20131029000000,198.19,198.19,198.19,198.19,0.0
20131030000000,194.55,194.55,194.55,194.55,0.0
20131031000000,198.23,198.23,198.23,198.23,0.0
20131101000000,198.51,198.51,198.51,198.51,0.0
20131102000000,200.85,200.85,200.85,200.85,0.0
20131103000000,207.63,207.63,207.63,207.63,0.0
20131104000000,225.2,225.2,225.2,225.2,0.0
20131105000000,239.29,239.29,239.29,239.29,0.0
20131106000000,253.69,253.69,253.69,253.69,0.0
20131107000000,283.3,283.3,283.3,283.3,0.0
20131108000000,323.77,323.77,323.77,323.77,0.0
20131109000000,336.14,336.14,336.14,336.14,0.0
20131110000000,311.9,311.9,311.9,311.9,0.0
20131111000000,342.84,342.84,328.85,338.57,0.0
20131112000000,343.26,355.26,341.88,350.16,0.0
20131113000000,366.81,387.73,356.36,387.73,0.0
20131114000000,396.21,419.5,393.69,418.0,0.0
20131115000000,419.07,436.06,400.0,400.0,0.0
20131116000000,412.03,436.05,398.44,435.27,0.0
20131117000000,435.87,473.27,435.87,473.27,0.0
20131118000000,461.0,590.64,461.0,585.16,0.0
20131119000000,600.0,690.89,418.36,599.0,0.0
20131120000000,504.9,550.0,425.06,550.0,0.0
20131121000000,587.0,700.0,580.0,700.0,0.0
20131122000000,680.0,760.0,680.0,760.0,0.0
20131123000000,800.2,842.2,769.92,842.2,0.0
20131124000000,746.86,813.72,746.86,813.72,0.0
20131125000000,785.93,789.02,782.77,782.77,0.0
20131126000000,790.24,849.57,778.0,849.57,0.0
20131127000000,863.9,948.87,855.0,948.0,0.0
20131128000000,10.0,955.0,1.0,1.0,0.0
20131129000000,107.51,1.0,30.0,1.0,0.0
20131130000000,112.35,1.0,105.08,1.0,0.0
20131201000000,998.06,998.06,903.0,955.0,0.0
20131202000000,997.87,1.0,31.09,998.07,0.0
20131203000000,47.98,1.0,47.98,1.0,0.0
20131204000000,145.0,1.0,65.46,1.0,0.0
20131205000000,30.58,1.0,129.8,1.0,0.0
20131206000000,1.0,28.15,1.0,872.56,0.0
20131207000000,833.26,1.0,200.0,800.57,0.0
20131208000000,717.13,758.47,682.22,730.0,0.0
20131209000000,871.4,945.02,849.42,935.79,0.0
20131210000000,23.0,967.18,1.0,1.0,0.0
20131211000000,1.0,5.59,1.0,921.78,0.0
20131212000000,878.9,915.0,878.9,900.53,0.0
20131213000000,911.0,954.0,909.08,912.55,0.0
20131214000000,904.0,909.73,889.01,897.95,0.0
20131215000000,891.23,891.23,850.0,864.87,0.0
20131216000000,896.76,896.76,699.55,704.77,0.0
20131217000000,712.17,759.83,643.93,731.94,0.0
20131218000000,668.84,668.84,408.74,551.38,0.0
20131219000000,545.59,716.43,521.0,702.03,0.0
20131220000000,702.03,731.96,599.0,599.0,0.0
20131221000000,655.41,656.69,589.0,607.68,0.0
20131222000000,590.0,669.62,590.0,622.1,0.0
20131223000000,650.18,653.2,640.37,640.37,0.0
20131224000000,661.96,668.75,646.82,647.33,0.0
20131226000000,680.0,741.32,680.0,740.0,0.0
20131227000000,757.53,757.75,708.98,718.89,0.0
20131228000000,726.0,732.0,701.0,701.0,0.0
20131229000000,710.66,714.29,710.66,714.29,0.0
20131230000000,735.0,740.0,730.21,737.24,0.0
20131231000000,731.5,731.5,715.72,727.71,0.0
20140101000000,740.0,757.0,733.53,740.3,0.0
20140102000000,746.22,775.0,740.18,775.0,0.0
20140103000000,801.0,812.05,801.0,812.05,0.0
20140104000000,806.5,806.5,801.84,801.84,0.0
20140105000000,839.46,904.0,839.46,904.0,0.0
20140106000000,910.0,950.0,900.0,934.55,0.0
20140107000000,928.69,928.69,791.0,791.0,0.0
20140108000000,781.0,838.05,771.0,828.54,0.0
20140109000000,833.72,850.0,794.93,850.0,0.0
20140110000000,832.98,834.75,832.98,834.75,0.0
20140111000000,899.0,900.27,895.0,896.88,0.0
20140112000000,892.0,892.0,888.1,888.1,0.0
20140113000000,846.59,857.28,818.4,818.4,0.0
20140114000000,827.84,833.41,815.12,826.85,0.0
20140115000000,835.55,842.19,833.74,839.73,0.0
20140116000000,847.06,847.06,822.42,824.0,0.0
20140117000000,820.0,820.69,789.0,789.0,0.0
20140118000000,810.0,815.0,799.0,800.0,0.0
20140119000000,819.0,830.0,814.23,830.0,0.0
20140120000000,831.01,831.01,795.23,823.35,0.0
20140121000000,810.0,824.72,794.21,810.0,0.0
20140122000000,807.0,807.0,807.0,807.0,0.0
20140123000000,819.0,820.0,804.28,816.21,0.0
20140124000000,800.0,800.0,773.18,781.87,0.0
20140125000000,795.83,810.0,789.44,810.0,0.0
20140126000000,804.18,823.92,731.0,809.65,0.0
20140127000000,810.94,810.94,757.0,760.29,0.0
20140128000000,779.78,812.04,770.0,795.0,0.0
20140129000000,788.99,800.0,783.57,800.0,0.0
20140130000000,794.37,803.95,785.37,803.95,0.0
20140131000000,801.67,803.29,791.8,800.0,0.0
20140201000000,801.93,814.65,801.93,814.65,0.0
20140203000000,806.78,814.12,801.67,810.0,0.0
20140204000000,810.8,813.23,808.27,813.0,0.0
20140205000000,807.0,808.0,791.0,791.0,0.0
20140206000000,793.0,793.0,768.0,771.55,0.0
20140207000000,750.27,755.05,677.0,720.0,0.0
20140208000000,700.0,716.45,690.0,690.0,0.0
20140209000000,702.59,720.0,702.59,710.0,0.0
20140210000000,720.0,739.0,642.0,706.32,0.0
20140211000000,739.0,761.66,653.26,658.87,0.0
20140212000000,691.13,691.13,650.0,685.0,0.0
20140213000000,671.94,671.94,630.0,634.26,0.0
20140214000000,622.0,724.0,565.2,682.0,0.0
20140215000000,652.89,655.69,650.0,653.38,0.0
20140216000000,650.0,650.0,608.0,608.0,0.0
20140217000000,626.0,663.85,626.0,663.85,0.0
20140218000000,660.0,660.0,622.0,628.0,0.0
20140219000000,634.18,637.99,628.0,630.41,0.0
20140220000000,633.0,633.0,574.81,578.88,0.0
20140221000000,565.2,591.5,548.51,568.0,0.0
20140222000000,587.61,602.77,563.74,595.22,0.0
20140223000000,597.73,624.05,597.73,619.0,0.0
20140224000000,597.27,597.27,562.43,562.43,0.0
20140225000000,554.0,567.0,425.0,515.0,0.0
20140226000000,548.67,594.47,544.0,582.0,0.0
20140227000000,592.53,592.53,565.72,579.0,0.0
20140228000000,575.48,590.3,544.89,565.0,0.0
20140301000000,565.0,571.77,560.0,568.21,0.0
20140302000000,570.9,583.49,560.0,560.62,0.0
20140303000000,571.5,685.0,569.74,658.0,0.0
20140304000000,654.72,675.0,652.62,668.0,0.0
20140305000000,658.0,675.8,658.0,675.0,0.0
20140306000000,673.44,675.0,657.0,663.0,0.0
20140307000000,663.0,663.0,614.0,621.0,0.0
20140308000000,621.0,621.0,600.25,614.14,0.0
20140309000000,610.48,621.0,609.37,621.0,0.0
20140310000000,621.0,621.0,612.84,615.0,0.0
20140311000000,615.0,615.0,613.5,615.0,0.0
20140312000000,615.0,650.0,615.0,650.0,0.0
20140313000000,633.51,645.14,633.51,641.99,0.0
20140314000000,632.93,638.97,630.0,630.0,0.0
20140315000000,636.89,641.64,636.89,641.64,0.0
20140316000000,640.1,640.1,635.01,635.01,0.0
20140317000000,635.0,635.7,624.0,624.33,0.0
20140318000000,623.08,623.89,610.89,618.37,0.0
20140319000000,622.9,622.92,611.0,611.0,0.0
20140320000000,610.0,639.21,583.48,583.48,0.0
20140321000000,581.0,605.42,568.8,568.8,0.0
20140322000000,560.0,562.86,550.0,560.0,0.0
20140323000000,570.3,570.3,566.2,566.2,0.0
20140324000000,560.38,590.0,552.0,590.0,0.0
20140325000000,586.58,586.66,579.1,582.01,0.0
20140326000000,580.0,595.0,570.0,595.0,0.0
20140327000000,582.4,589.33,498.53,498.53,0.0
20140328000000,525.0,525.0,490.0,497.44,0.0
20140329000000,506.17,507.0,490.98,491.92,0.0
20140330000000,493.01,493.01,440.35,464.1,0.0
20140331000000,478.6,485.0,443.13,452.0,0.0
20140401000000,460.32,486.0,451.44,482.83,0.0
20140402000000,479.18,490.51,435.79,443.33,0.0
20140403000000,440.61,462.05,422.0,448.78,0.0
20140404000000,441.5,458.13,434.17,449.99,0.0
20140405000000,453.0,460.8,445.19,460.8,0.0
20140406000000,463.3,463.3,453.69,453.69,0.0
20140407000000,460.21,463.62,445.0,454.2,0.0
20140408000000,454.5,458.25,448.75,448.75,0.0
20140409000000,454.97,454.97,440.0,442.5,0.0
20140410000000,440.24,440.24,370.0,370.0,0.0
20140411000000,355.0,427.0,325.0,416.26,0.0
20140412000000,417.75,430.0,412.0,415.0,0.0
20140413000000,415.0,415.0,404.22,404.22,0.0
20140414000000,403.15,464.0,403.15,459.0,0.0
20140415000000,453.36,515.0,453.36,515.0,0.0
20140416000000,510.0,522.79,499.0,522.25,0.0
20140417000000,519.55,522.25,491.0,500.71,0.0
20140418000000,499.39,504.37,483.57,490.54,0.0
20140419000000,488.17,510.0,484.71,505.0,0.0
20140420000000,510.0,512.45,510.0,512.45,0.0
20140421000000,509.0,510.0,495.77,497.0,0.0
20140422000000,499.5,501.0,488.0,488.0,0.0
20140423000000,494.86,494.86,480.0,490.21,0.0
20140424000000,486.0,497.5,480.0,497.5,0.0
20140425000000,493.08,494.37,446.22,460.0,0.0
20140426000000,467.35,470.49,453.86,459.0,0.0
20140427000000,460.0,460.5,441.45,441.45,0.0
20140428000000,434.0,448.0,433.0,448.0,0.0
20140429000000,438.72,450.0,431.54,434.0,0.0
20140430000000,446.0,450.0,440.5,448.27,0.0
20140501000000,450.81,463.0,450.78,459.0,0.0
20140502000000,459.01,459.63,447.0,453.5,0.0
20140503000000,452.0,452.0,432.61,440.54,0.0
20140504000000,439.53,440.63,430.87,430.87,0.0
20140505000000,436.41,439.88,426.5,427.01,0.0
20140506000000,426.55,431.5,419.77,430.0,0.0
20140507000000,430.0,448.72,425.89,438.0,0.0
20140508000000,440.0,447.0,439.51,442.8,0.0
20140509000000,440.0,452.01,439.49,446.0,0.0
20140510000000,452.0,452.25,449.1,451.1,0.0
20140511000000,449.63,449.63,430.55,432.0,0.0
20140512000000,434.55,441.0,433.0,440.0,0.0
20140513000000,439.0,439.0,433.68,437.25,0.0
20140514000000,437.25,444.0,432.0,444.0,0.0
20140515000000,440.0,442.0,438.0,441.99,0.0
20140516000000,442.0,443.0,442.0,442.28,0.0
20140517000000,443.0,443.0,435.37,441.97,0.0
20140518000000,438.0,438.75,436.27,438.75,0.0
20140519000000,434.75,440.0,423.75,438.97,0.0
20140520000000,440.0,480.0,440.0,475.95,0.0
20140521000000,480.0,480.0,475.79,477.65,0.0
20140522000000,476.55,507.0,475.75,502.3,0.0
20140523000000,507.0,529.79,500.8,509.55,0.0
20140524000000,500.0,505.0,500.0,502.3,0.0
20140525000000,507.83,572.0,507.83,566.15,0.0
20140526000000,569.0,580.1,563.2,575.0,0.0
20140527000000,575.59,580.02,557.66,570.0,0.0
20140528000000,570.0,580.04,563.41,577.01,0.0
20140529000000,570.0,575.01,567.88,572.99,0.0
20140530000000,590.0,629.0,590.0,629.0,0.0
20140531000000,621.0,635.6,618.62,635.6,0.0
20140601000000,638.0,687.35,625.0,646.5,0.0
20140602000000,647.06,675.0,623.94,669.5,0.0
20140603000000,673.07,693.89,665.0,682.88,0.0
20140604000000,681.25,681.25,640.0,652.29,0.0
20140605000000,651.83,670.0,650.0,663.25,0.0
20140606000000,661.0,666.0,654.65,655.0,0.0
20140607000000,646.75,663.0,646.75,663.0,0.0
20140608000000,664.85,668.2,660.0,662.35,0.0
20140609000000,663.93,663.93,653.0,653.73,0.0
20140610000000,653.97,663.0,647.0,653.64,0.0
20140611000000,657.25,657.25,637.1,637.1,0.0
20140612000000,636.0,640.1,569.09,590.01,0.0
20140613000000,586.93,615.58,570.0,582.59,0.0
20140614000000,584.0,584.48,545.33,554.37,0.0
20140615000000,565.0,571.78,549.31,571.0,0.0
20140616000000,580.85,601.0,580.0,580.0,0.0
20140617000000,578.85,614.25,577.02,614.25,0.0
20140618000000,615.5,621.08,603.79,611.5,0.0
20140619000000,608.01,613.75,600.26,602.0,0.0
